STATE_NAME,COUNTY_NAME,STATE_FIPS,COUNTY_FIPS,CLINTON_VOTES,CLINTON_%,TRUMP_VOTES,TRUMP_%,MCMULLIN_VOTES,MCMULLIN_%,OTHER_VOTES,OTHER_%,
MONTANA,MISSOULA,30,63,31543,51.9%,22250,36.6%,160,0.3%,6769,11.1%,
MONTANA,MUSSELSHELL,30,65,332,13.6%,1967,80.6%,15,0.6%,127,5.2%,
MONTANA,PARK,30,67,3595,38.4%,4980,53.2%,45,0.5%,739,7.9%,
MONTANA,PETROLEUM,30,69,30,9.3%,278,86.3%,0,0.0%,14,4.3%,
MONTANA,PHILLIPS,30,71,318,14.6%,1723,79.4%,10,0.5%,120,5.5%,
MONTANA,PONDERA,30,73,738,27.1%,1799,66.1%,7,0.3%,179,6.6%,
MONTANA,POWDERRIVER,30,75,127,12.1%,884,84.0%,2,0.2%,40,3.8%,
MONTANA,POWELL,30,77,551,19.7%,2029,72.6%,0,0.0%,214,7.7%,
MONTANA,PRAIRIE,30,79,100,14.5%,556,80.7%,0,0.0%,33,4.8%,
MONTANA,RAVALLI,30,81,6223,27.6%,14810,65.7%,178,0.8%,1345,6.0%,
MONTANA,RICHLAND,30,83,671,13.8%,3908,80.2%,24,0.5%,268,5.5%,
MONTANA,ROOSEVELT,30,85,1560,42.7%,1797,49.2%,4,0.1%,291,8.0%,
MONTANA,ROSEBUD,30,87,987,28.6%,2253,65.2%,12,0.3%,201,5.8%,
MONTANA,SANDERS,30,89,1218,20.5%,4286,72.0%,38,0.6%,411,6.9%,
MONTANA,SHERIDAN,30,91,477,26.0%,1241,67.6%,1,0.1%,116,6.3%,
MONTANA,SILVERBOW,30,93,8619,52.4%,6376,38.8%,10,0.1%,1447,8.8%,
MONTANA,STILLWATER,30,95,908,18.6%,3661,75.1%,7,0.1%,297,6.1%,
MONTANA,SWEETGRASS,30,97,402,19.1%,1595,75.7%,4,0.2%,106,5.0%,
MONTANA,TETON,30,99,808,25.3%,2170,68.1%,8,0.3%,202,6.3%,
MONTANA,TOOLE,30,101,402,19.7%,1497,73.5%,5,0.2%,133,6.5%,
MONTANA,TREASURE,30,103,59,13.3%,351,79.2%,0,0.0%,33,7.4%,
MONTANA,VALLEY,30,105,886,22.8%,2698,69.3%,17,0.4%,293,7.5%,
MONTANA,WHEATLAND,30,107,179,18.9%,702,74.2%,2,0.2%,63,6.7%,
MONTANA,WIBAUX,30,109,55,10.2%,463,85.6%,0,0.0%,23,4.3%,
MONTANA,YELLOWSTONE,30,111,22171,31.5%,40920,58.1%,528,0.7%,6867,9.7%,
NEBRASKA,ADAMS,31,1,3302,24.4%,9287,68.7%,0,0.0%,924,6.8%,
NEBRASKA,ANTELOPE,31,3,383,11.7%,2732,83.3%,0,0.0%,166,5.1%,
NEBRASKA,ARTHUR,31,5,17,6.2%,244,89.4%,0,0.0%,12,4.4%,
NEBRASKA,BANNER,31,7,19,4.7%,357,88.8%,0,0.0%,26,6.5%,
NEBRASKA,BLAINE,31,9,30,9.5%,276,87.1%,0,0.0%,11,3.5%,
NEBRASKA,BOONE,31,11,414,14.3%,2299,79.1%,0,0.0%,192,6.6%,
NEBRASKA,BOXBUTTE,31,13,965,19.6%,3617,73.5%,0,0.0%,342,6.9%,
NEBRASKA,BOYD,31,15,128,11.1%,983,85.0%,0,0.0%,45,3.9%,
NEBRASKA,BROWN,31,17,153,9.6%,1385,86.7%,0,0.0%,59,3.7%,
NEBRASKA,BUFFALO,31,19,4763,22.5%,14569,69.0%,0,0.0%,1797,8.5%,
NEBRASKA,BURT,31,21,930,26.1%,2367,66.5%,0,0.0%,261,7.3%,
NEBRASKA,BUTLER,31,23,691,17.4%,3079,77.3%,0,0.0%,211,5.3%,
NEBRASKA,CASS,31,25,3484,26.9%,8452,65.4%,0,0.0%,997,7.7%,
NEBRASKA,CEDAR,31,27,571,12.9%,3532,79.9%,0,0.0%,317,7.2%,
NEBRASKA,CHASE,31,29,171,9.0%,1648,86.8%,0,0.0%,79,4.2%,
NEBRASKA,CHERRY,31,31,317,10.2%,2623,84.1%,0,0.0%,178,5.7%,
NEBRASKA,CHEYENNE,31,33,711,15.1%,3665,77.8%,0,0.0%,335,7.1%,
NEBRASKA,CLAY,31,35,477,15.6%,2422,79.0%,0,0.0%,166,5.4%,
NEBRASKA,COLFAX,31,37,859,26.7%,2171,67.5%,0,0.0%,184,5.7%,
NEBRASKA,CUMING,31,39,719,17.6%,3122,76.6%,0,0.0%,233,5.7%,
NEBRASKA,CUSTER,31,41,641,11.3%,4695,83.1%,0,0.0%,316,5.6%,
NEBRASKA,DAKOTA,31,43,2314,36.9%,3616,57.6%,0,0.0%,349,5.6%,
NEBRASKA,DAWES,31,45,801,21.8%,2632,71.6%,0,0.0%,243,6.6%,
NEBRASKA,DAWSON,31,47,2136,24.7%,5984,69.3%,0,0.0%,515,6.0%,
NEBRASKA,DEUEL,31,49,120,12.2%,809,82.2%,0,0.0%,55,5.6%,
NEBRASKA,DIXON,31,51,556,20.0%,2041,73.4%,0,0.0%,185,6.6%,
NEBRASKA,DODGE,31,53,4544,29.3%,9933,64.0%,0,0.0%,1052,6.8%,
NEBRASKA,DOUGLAS,31,55,113798,47.3%,108077,45.0%,0,0.0%,18558,7.7%,
NEBRASKA,DUNDY,31,57,89,9.3%,823,86.4%,0,0.0%,41,4.3%,
NEBRASKA,FILLMORE,31,59,613,20.8%,2130,72.4%,0,0.0%,198,6.7%,
NEBRASKA,FRANKLIN,31,61,250,14.9%,1347,80.5%,0,0.0%,76,4.5%,
NEBRASKA,FRONTIER,31,63,161,12.1%,1110,83.6%,0,0.0%,57,4.3%,
NEBRASKA,FURNAS,31,65,304,13.0%,1921,82.1%,0,0.0%,115,4.9%,
NEBRASKA,GAGE,31,67,2935,29.2%,6380,63.5%,0,0.0%,733,7.3%,
NEBRASKA,GARDEN,31,69,153,14.2%,869,80.8%,0,0.0%,53,4.9%,
NEBRASKA,GARFIELD,31,71,121,12.3%,821,83.8%,0,0.0%,38,3.9%,
NEBRASKA,GOSPER,31,73,166,16.4%,794,78.6%,0,0.0%,50,5.0%,
NEBRASKA,GRANT,31,75,20,4.9%,367,90.6%,0,0.0%,18,4.4%,
NEBRASKA,GREELEY,31,77,210,17.9%,912,77.6%,0,0.0%,53,4.5%,
NEBRASKA,HALL,31,79,6282,28.5%,14408,65.3%,0,0.0%,1370,6.2%,
NEBRASKA,HAMILTON,31,81,878,17.5%,3783,75.6%,0,0.0%,343,6.9%,
NEBRASKA,HARLAN,31,83,254,13.9%,1496,81.7%,0,0.0%,82,4.5%,
NEBRASKA,HAYES,31,85,30,5.8%,472,91.8%,0,0.0%,12,2.3%,
NEBRASKA,HITCHCOCK,31,87,161,11.0%,1232,83.9%,0,0.0%,75,5.1%,
NEBRASKA,HOLT,31,89,531,10.4%,4354,85.1%,0,0.0%,233,4.6%,
NEBRASKA,HOOKER,31,91,40,9.6%,355,85.1%,0,0.0%,22,5.3%,
NEBRASKA,HOWARD,31,93,544,18.2%,2284,76.3%,0,0.0%,166,5.5%,
NEBRASKA,JEFFERSON,31,95,837,24.0%,2399,68.7%,0,0.0%,258,7.4%,
NEBRASKA,JOHNSON,31,97,563,27.0%,1355,64.9%,0,0.0%,171,8.2%,
NEBRASKA,KEARNEY,31,99,550,16.7%,2531,76.8%,0,0.0%,215,6.5%,
NEBRASKA,KEITH,31,101,571,14.2%,3235,80.2%,0,0.0%,228,5.7%,
NEBRASKA,KEYAPAHA,31,103,40,7.7%,460,88.6%,0,0.0%,19,3.7%,
NEBRASKA,KIMBALL,31,105,230,13.7%,1330,79.3%,0,0.0%,117,7.0%,
NEBRASKA,KNOX,31,107,720,17.5%,3188,77.5%,0,0.0%,207,5.0%,
NEBRASKA,LANCASTER,31,109,61898,45.4%,61588,45.2%,0,0.0%,12737,9.4%,
NEBRASKA,LINCOLN,31,111,2913,18.1%,12164,75.4%,0,0.0%,1054,6.5%,
NEBRASKA,LOGAN,31,113,32,7.1%,400,88.3%,0,0.0%,21,4.6%,
NEBRASKA,LOUP,31,115,48,12.5%,323,83.9%,0,0.0%,14,3.6%,
NEBRASKA,MCPHERSON,31,117,14,4.9%,257,89.5%,0,0.0%,16,5.6%,
NEBRASKA,MADISON,31,119,2711,18.9%,10628,74.1%,0,0.0%,1004,7.0%,
NEBRASKA,MERRICK,31,121,602,15.9%,2926,77.2%,0,0.0%,260,6.9%,
NEBRASKA,MORRILL,31,123,284,12.9%,1802,81.6%,0,0.0%,123,5.6%,
NEBRASKA,NANCE,31,125,281,17.3%,1261,77.8%,0,0.0%,79,4.9%,
NEBRASKA,NEMAHA,31,127,785,24.8%,2116,66.9%,0,0.0%,260,8.2%,
NEBRASKA,NUCKOLLS,31,129,353,16.0%,1726,78.3%,0,0.0%,126,5.7%,
NEBRASKA,OTOE,31,131,2025,27.2%,4860,65.2%,0,0.0%,572,7.7%,
NEBRASKA,PAWNEE,31,133,279,21.0%,974,73.4%,0,0.0%,74,5.6%,
NEBRASKA,PERKINS,31,135,161,11.1%,1217,83.6%,0,0.0%,77,5.3%,
NEBRASKA,PHELPS,31,137,572,12.2%,3849,82.0%,0,0.0%,274,5.8%,
NEBRASKA,PIERCE,31,139,382,10.5%,3052,84.1%,0,0.0%,196,5.4%,
NEBRASKA,PLATTE,31,141,2646,18.3%,10965,76.0%,0,0.0%,822,5.7%,
NEBRASKA,POLK,31,143,413,16.0%,2028,78.5%,0,0.0%,141,5.5%,
NEBRASKA,REDWILLOW,31,145,645,12.5%,4258,82.4%,0,0.0%,267,5.2%,
NEBRASKA,RICHARDSON,31,147,818,21.5%,2769,72.8%,0,0.0%,218,5.7%,
NEBRASKA,ROCK,31,149,70,8.8%,687,86.1%,0,0.0%,41,5.1%,
NEBRASKA,SALINE,31,151,1733,33.7%,3004,58.5%,0,0.0%,399,7.8%,
NEBRASKA,SARPY,31,153,28033,34.8%,45143,56.0%,0,0.0%,7404,9.2%,
NEBRASKA,SAUNDERS,31,155,2523,23.2%,7555,69.6%,0,0.0%,782,7.2%,
NEBRASKA,SCOTTSBLUFF,31,157,3207,22.4%,10076,70.4%,0,0.0%,1034,7.2%,
NEBRASKA,SEWARD,31,159,1875,23.7%,5454,68.8%,0,0.0%,593,7.5%,
NEBRASKA,SHERIDAN,31,161,287,11.0%,2211,84.8%,0,0.0%,110,4.2%,
NEBRASKA,SHERMAN,31,163,340,21.6%,1150,73.1%,0,0.0%,83,5.3%,
NEBRASKA,SIOUX,31,165,81,11.0%,616,83.7%,0,0.0%,39,5.3%,
NEBRASKA,STANTON,31,167,417,14.9%,2187,78.1%,0,0.0%,197,7.0%,
NEBRASKA,THAYER,31,169,499,18.6%,2051,76.2%,0,0.0%,140,5.2%,
NEBRASKA,THOMAS,31,171,30,7.6%,344,87.5%,0,0.0%,19,4.8%,
NEBRASKA,THURSTON,31,173,919,44.0%,1043,50.0%,0,0.0%,126,6.0%,
NEBRASKA,VALLEY,31,175,339,15.4%,1780,80.7%,0,0.0%,86,3.9%,
NEBRASKA,WASHINGTON,31,177,2623,24.2%,7424,68.5%,0,0.0%,785,7.2%,
NEBRASKA,WAYNE,31,179,835,22.1%,2693,71.3%,0,0.0%,248,6.6%,
NEBRASKA,WEBSTER,31,181,306,17.9%,1330,77.9%,0,0.0%,72,4.2%,
NEBRASKA,WHEELER,31,183,62,13.3%,377,81.1%,0,0.0%,26,5.6%,
NEBRASKA,YORK,31,185,1186,18.6%,4700,73.7%,0,0.0%,495,7.8%,
NEVADA,CHURCHILL,32,1,2210,20.2%,7830,71.6%,0,0.0%,898,8.2%,
NEVADA,CLARK,32,3,402227,52.4%,320057,41.7%,0,0.0%,44872,5.8%,
NEVADA,DOUGLAS,32,5,8454,30.3%,17415,62.5%,0,0.0%,2016,7.2%,
NEVADA,ELKO,32,7,3401,18.3%,13551,73.0%,0,0.0%,1607,8.7%,
NEVADA,ESMERALDA,32,9,65,15.4%,329,77.8%,0,0.0%,29,6.9%,
NEVADA,EUREKA,32,11,74,8.7%,723,84.7%,0,0.0%,57,6.7%,
NEVADA,HUMBOLDT,32,13,1386,21.5%,4521,70.3%,0,0.0%,526,8.2%,
NEVADA,LANDER,32,15,403,16.7%,1828,75.8%,0,0.0%,182,7.5%,
NEVADA,LINCOLN,32,17,285,13.4%,1671,78.4%,0,0.0%,176,8.3%,
NEVADA,LYON,32,19,6146,25.9%,16005,67.4%,0,0.0%,1611,6.8%,
NEVADA,MINERAL,32,21,637,31.9%,1179,59.0%,0,0.0%,181,9.1%,
NEVADA,NYE,32,23,5094,26.0%,13324,68.0%,0,0.0%,1177,6.0%,
NEVADA,PERSHING,32,27,430,21.7%,1403,70.8%,0,0.0%,149,7.5%,
NEVADA,STOREY,32,29,752,29.4%,1616,63.2%,0,0.0%,190,7.4%,
NEVADA,WASHOE,32,31,97379,46.4%,94758,45.1%,0,0.0%,17772,8.5%,
NEVADA,WHITEPINE,32,33,707,18.7%,2723,72.2%,0,0.0%,343,9.1%,
NEVADA,CARSONCITY,32,510,9610,38.4%,13125,52.5%,0,0.0%,2281,9.1%,
NEW-HAMPSHIRE,BELKNAP,33,1,13517,38.6%,19315,55.1%,36,0.1%,2177,6.2%,
NEW-HAMPSHIRE,CARROLL,33,3,12987,43.9%,14635,49.4%,34,0.1%,1960,6.6%,
NEW-HAMPSHIRE,CHESHIRE,33,5,22064,52.7%,16876,40.3%,64,0.2%,2891,6.9%,
NEW-HAMPSHIRE,COOS,33,7,6563,42.0%,7952,50.9%,9,0.1%,1103,7.1%,
NEW-HAMPSHIRE,GRAFTON,33,9,28510,55.7%,19010,37.1%,95,0.2%,3576,7.0%,
NEW-HAMPSHIRE,HILLSBOROUGH,33,11,99589,46.5%,100013,46.7%,361,0.2%,14194,6.6%,
NEW-HAMPSHIRE,MERRIMACK,33,13,40198,48.1%,37674,45.0%,140,0.2%,5636,6.7%,
NEW-HAMPSHIRE,ROCKINGHAM,33,15,79994,44.1%,90447,49.9%,152,0.1%,10841,6.0%,
NEW-HAMPSHIRE,STRAFFORD,33,17,34894,50.6%,29072,42.1%,126,0.2%,4908,7.1%,
NEW-HAMPSHIRE,SULLIVAN,33,19,10210,45.0%,10796,47.6%,47,0.2%,1630,7.2%,
NEW-JERSEY,ATLANTIC,34,1,60924,51.6%,52690,44.6%,0,0.0%,4427,3.8%,
NEW-JERSEY,BERGEN,34,3,231211,54.8%,175529,41.6%,0,0.0%,15473,3.7%,
NEW-JERSEY,BURLINGTON,34,5,121725,55.0%,89272,40.3%,0,0.0%,10286,4.6%,
NEW-JERSEY,CAMDEN,34,7,146717,64.1%,72631,31.7%,0,0.0%,9699,4.2%,
NEW-JERSEY,CAPEMAY,34,9,18750,38.1%,28446,57.8%,0,0.0%,2061,4.2%,
NEW-JERSEY,CUMBERLAND,34,11,27771,51.1%,24453,45.0%,0,0.0%,2107,3.9%,
NEW-JERSEY,ESSEX,34,13,240837,77.0%,63176,20.2%,0,0.0%,8871,2.8%,
NEW-JERSEY,GLOUCESTER,34,15,66870,47.3%,67544,47.8%,0,0.0%,6840,4.8%,
NEW-JERSEY,HUDSON,34,17,163917,74.3%,49043,22.2%,0,0.0%,7582,3.4%,
NEW-JERSEY,HUNTERDON,34,19,28898,40.3%,38712,54.0%,0,0.0%,4050,5.7%,
NEW-JERSEY,MERCER,34,21,104775,66.3%,46193,29.2%,0,0.0%,7090,4.5%,
NEW-JERSEY,MIDDLESEX,34,23,193044,58.8%,122953,37.4%,0,0.0%,12560,3.8%,
NEW-JERSEY,MONMOUTH,34,25,137181,43.2%,166723,52.5%,0,0.0%,13846,4.4%,
NEW-JERSEY,MORRIS,34,27,115249,45.5%,126071,49.7%,0,0.0%,12217,4.8%,
NEW-JERSEY,OCEAN,34,29,87150,31.5%,179079,64.7%,0,0.0%,10496,3.8%,
NEW-JERSEY,PASSAIC,34,31,116759,59.5%,72902,37.2%,0,0.0%,6567,3.3%,
NEW-JERSEY,SALEM,34,33,11904,39.9%,16381,54.9%,0,0.0%,1568,5.3%,
NEW-JERSEY,SOMERSET,34,35,85689,54.5%,65505,41.7%,0,0.0%,5898,3.8%,
NEW-JERSEY,SUSSEX,34,37,24212,32.2%,46658,62.1%,0,0.0%,4288,5.7%,
NEW-JERSEY,UNION,34,39,147414,65.9%,68114,30.5%,0,0.0%,8042,3.6%,
NEW-JERSEY,WARREN,34,41,17281,34.8%,29858,60.1%,0,0.0%,2544,5.1%,
NEW-MEXICO,BERNALILLO,35,1,143417,52.2%,94698,34.5%,2181,0.8%,34366,12.5%,
NEW-MEXICO,CATRON,35,3,427,20.8%,1464,71.4%,11,0.5%,147,7.2%,
NEW-MEXICO,CHAVES,35,5,5534,27.3%,12872,63.5%,102,0.5%,1763,8.7%,
NEW-MEXICO,CIBOLA,35,6,3741,46.4%,3195,39.6%,43,0.5%,1084,13.4%,
NEW-MEXICO,COLFAX,35,7,2129,39.9%,2585,48.5%,31,0.6%,587,11.0%,
NEW-MEXICO,CURRY,35,9,3121,23.3%,9035,67.6%,112,0.8%,1102,8.2%,
NEW-MEXICO,DEBACA,35,11,193,21.2%,620,68.1%,2,0.2%,95,10.4%,
NEW-MEXICO,DONAANA,35,13,37947,53.7%,25374,35.9%,566,0.8%,6761,9.6%,
NEW-MEXICO,EDDY,35,15,5033,25.6%,13147,66.8%,83,0.4%,1404,7.1%,
NEW-MEXICO,GRANT,35,17,6276,49.0%,5288,41.3%,80,0.6%,1167,9.1%,
NEW-MEXICO,GUADALUPE,35,19,970,53.1%,595,32.6%,5,0.3%,257,14.1%,
NEW-MEXICO,HARDING,35,21,156,29.6%,311,59.0%,0,0.0%,60,11.4%,
NEW-MEXICO,HIDALGO,35,23,784,41.9%,910,48.6%,27,1.4%,151,8.1%,
NEW-MEXICO,LEA,35,25,3930,22.2%,12495,70.5%,80,0.5%,1207,6.8%,
NEW-MEXICO,LINCOLN,35,27,2331,26.2%,5896,66.2%,36,0.4%,639,7.2%,
NEW-MEXICO,LOSALAMOS,35,28,5562,51.1%,3359,30.9%,291,2.7%,1673,15.4%,
NEW-MEXICO,LUNA,35,29,3195,43.8%,3478,47.7%,50,0.7%,572,7.8%,
NEW-MEXICO,MCKINLEY,35,31,13576,62.6%,5104,23.5%,173,0.8%,2850,13.1%,
NEW-MEXICO,MORA,35,33,1536,62.9%,665,27.2%,5,0.2%,235,9.6%,
NEW-MEXICO,OTERO,35,35,6124,30.5%,11886,59.3%,162,0.8%,1887,9.4%,
NEW-MEXICO,QUAY,35,37,1017,28.5%,2212,61.9%,17,0.5%,326,9.1%,
NEW-MEXICO,RIOARRIBA,35,39,9592,64.5%,3599,24.2%,28,0.2%,1659,11.2%,
NEW-MEXICO,ROOSEVELT,35,41,1454,24.4%,3884,65.3%,58,1.0%,554,9.3%,
NEW-MEXICO,SANDOVAL,35,43,27707,44.9%,25905,42.0%,553,0.9%,7525,12.2%,
NEW-MEXICO,SANJUAN,35,45,12865,27.9%,27946,60.6%,503,1.1%,4796,10.4%,
NEW-MEXICO,SANMIGUEL,35,47,7285,67.8%,2313,21.5%,35,0.3%,1118,10.4%,
NEW-MEXICO,SANTAFE,35,49,50793,71.1%,14332,20.1%,295,0.4%,6014,8.4%,
NEW-MEXICO,SIERRA,35,51,1612,31.1%,3010,58.1%,20,0.4%,539,10.4%,
NEW-MEXICO,SOCORRO,35,53,3313,48.2%,2616,38.1%,39,0.6%,900,13.1%,
NEW-MEXICO,TAOS,35,55,10668,69.9%,2727,17.9%,31,0.2%,1834,12.0%,
NEW-MEXICO,TORRANCE,35,57,1785,28.2%,3714,58.7%,36,0.6%,789,12.5%,
NEW-MEXICO,UNION,35,59,320,18.8%,1216,71.4%,9,0.5%,157,9.2%,
NEW-MEXICO,VALENCIA,35,61,10841,39.3%,13215,47.9%,161,0.6%,3375,12.2%,
NEW-YORK,ALBANY,36,1,83077,59.4%,47810,34.2%,273,0.2%,8670,6.2%,
NEW-YORK,ALLEGANY,36,3,4882,26.1%,12525,67.0%,90,0.5%,1195,6.4%,
NEW-YORK,BRONX,36,5,353646,88.5%,37797,9.5%,108,0.0%,7971,2.0%,
NEW-YORK,BROOME,36,7,39212,45.6%,40943,47.6%,214,0.2%,5703,6.6%,
NEW-YORK,CATTARAUGUS,36,9,9497,30.5%,19692,63.2%,73,0.2%,1899,6.1%,
NEW-YORK,CAYUGA,36,11,13522,40.8%,17384,52.4%,65,0.2%,2201,6.6%,
NEW-YORK,CHAUTAUQUA,36,13,19091,35.2%,31594,58.3%,95,0.2%,3454,6.4%,
NEW-YORK,CHEMUNG,36,15,13757,38.1%,20097,55.6%,76,0.2%,2189,6.1%,
NEW-YORK,CHENANGO,36,17,6775,33.6%,11921,59.1%,17,0.1%,1447,7.2%,
NEW-YORK,CLINTON,36,19,15059,46.9%,14449,45.0%,48,0.1%,2549,7.9%,
NEW-YORK,COLUMBIA,36,21,15284,49.5%,13756,44.5%,63,0.2%,1799,5.8%,
NEW-YORK,CORTLAND,36,23,8771,43.3%,9900,48.9%,57,0.3%,1516,7.5%,
NEW-YORK,DELAWARE,36,25,6627,33.5%,11942,60.3%,39,0.2%,1184,6.0%,
NEW-YORK,DUTCHESS,36,27,62261,47.6%,61797,47.2%,231,0.2%,6645,5.1%,
NEW-YORK,ERIE,36,29,215456,50.9%,188303,44.5%,593,0.1%,19273,4.5%,
NEW-YORK,ESSEX,36,31,7762,45.1%,7958,46.2%,42,0.2%,1456,8.5%,
NEW-YORK,FRANKLIN,36,33,7297,43.0%,8221,48.5%,40,0.2%,1394,8.2%,
NEW-YORK,FULTON,36,35,6496,30.6%,13462,63.5%,17,0.1%,1239,5.8%,
NEW-YORK,GENESEE,36,37,7650,28.9%,16915,64.0%,40,0.2%,1827,6.9%,
NEW-YORK,GREENE,36,39,7405,33.6%,13073,59.3%,1,0.0%,1571,7.1%,
NEW-YORK,HAMILTON,36,41,949,29.4%,2064,64.0%,0,0.0%,212,6.6%,
NEW-YORK,HERKIMER,36,43,8083,30.8%,16699,63.6%,49,0.2%,1424,5.4%,
NEW-YORK,JEFFERSON,36,45,13809,36.1%,21763,56.9%,60,0.2%,2604,6.8%,
NEW-YORK,KINGS,36,47,640553,79.5%,141044,17.5%,537,0.1%,23471,2.9%,
NEW-YORK,LEWIS,36,49,3146,27.8%,7400,65.3%,30,0.3%,749,6.6%,
NEW-YORK,LIVINGSTON,36,51,10697,35.6%,17290,57.6%,102,0.3%,1942,6.5%,
NEW-YORK,MADISON,36,53,11667,38.8%,15936,53.0%,83,0.3%,2378,7.9%,
NEW-YORK,MONROE,36,55,188592,54.2%,136582,39.3%,990,0.3%,21626,6.2%,
NEW-YORK,MONTGOMERY,36,57,6595,34.6%,11301,59.3%,36,0.2%,1122,5.9%,
NEW-YORK,NASSAU,36,59,326088,51.2%,288313,45.3%,599,0.1%,21967,3.4%,
NEW-YORK,NEWYORK,36,61,579013,86.6%,64929,9.7%,962,0.1%,24035,3.6%,
NEW-YORK,NIAGARA,36,63,35559,38.5%,51961,56.2%,118,0.1%,4764,5.2%,
NEW-YORK,ONEIDA,36,65,33743,37.1%,51437,56.5%,158,0.2%,5671,6.2%,
NEW-YORK,ONONDAGA,36,67,112337,53.9%,83649,40.1%,624,0.3%,11830,5.7%,
NEW-YORK,ONTARIO,36,69,22233,42.5%,26029,49.8%,173,0.3%,3823,7.3%,
NEW-YORK,ORANGE,36,71,68278,44.9%,76645,50.4%,137,0.1%,6961,4.6%,
NEW-YORK,ORLEANS,36,73,4470,27.3%,10936,66.8%,23,0.1%,951,5.8%,
NEW-YORK,OSWEGO,36,75,17095,35.5%,27688,57.5%,112,0.2%,3285,6.8%,
NEW-YORK,OTSEGO,36,77,10451,40.7%,13308,51.8%,58,0.2%,1851,7.2%,
NEW-YORK,PUTNAM,36,79,19366,39.9%,27024,55.6%,52,0.1%,2121,4.4%,
NEW-YORK,QUEENS,36,81,517220,75.4%,149341,21.8%,477,0.1%,19355,2.8%,
NEW-YORK,RENSSELAER,36,83,32717,45.7%,33726,47.1%,119,0.2%,5000,7.0%,
NEW-YORK,RICHMOND,36,85,74143,41.0%,101437,56.1%,141,0.1%,5239,2.9%,
NEW-YORK,ROCKLAND,36,87,69342,51.3%,60911,45.1%,155,0.1%,4679,3.5%,
NEW-YORK,STLAWRENCE,36,89,16488,42.1%,19942,50.9%,76,0.2%,2652,6.8%,
NEW-YORK,SARATOGA,36,91,50913,44.6%,54575,47.8%,330,0.3%,8276,7.3%,
NEW-YORK,SCHENECTADY,36,93,33747,50.2%,28953,43.0%,132,0.2%,4448,6.6%,
NEW-YORK,SCHOHARIE,36,95,4240,30.2%,8831,62.9%,37,0.3%,942,6.7%,
NEW-YORK,SCHUYLER,36,97,3091,35.2%,5050,57.6%,18,0.2%,613,7.0%,
NEW-YORK,SENECA,36,99,5697,40.8%,7236,51.8%,35,0.3%,1012,7.2%,
NEW-YORK,STEUBEN,36,101,12526,29.8%,26831,63.9%,91,0.2%,2554,6.1%,
NEW-YORK,SUFFOLK,36,103,303951,44.6%,350570,51.5%,509,0.1%,26224,3.8%,
NEW-YORK,SULLIVAN,36,105,12568,42.0%,15931,53.2%,18,0.1%,1438,4.8%,
NEW-YORK,TIOGA,36,107,7526,33.8%,13260,59.5%,50,0.2%,1463,6.6%,
NEW-YORK,TOMPKINS,36,109,28890,67.7%,10371,24.3%,140,0.3%,3277,7.7%,
NEW-YORK,ULSTER,36,111,42101,51.7%,34006,41.8%,110,0.1%,5138,6.3%,
NEW-YORK,WARREN,36,113,13091,41.7%,15751,50.1%,64,0.2%,2502,8.0%,
NEW-YORK,WASHINGTON,36,115,9098,37.1%,13610,55.5%,73,0.3%,1747,7.1%,
NEW-YORK,WAYNE,36,117,13473,33.9%,23380,58.9%,116,0.3%,2718,6.8%,
NEW-YORK,WESTCHESTER,36,119,272926,64.9%,131238,31.2%,534,0.1%,15957,3.8%,
NEW-YORK,WYOMING,36,121,3904,22.6%,12442,71.9%,30,0.2%,922,5.3%,
NEW-YORK,YATES,36,123,3659,36.4%,5660,56.2%,27,0.3%,720,7.2%,
NORTH-CAROLINA,ALAMANCE,37,1,29833,41.9%,38815,54.5%,0,0.0%,2509,3.5%,
NORTH-CAROLINA,ALEXANDER,37,3,3767,20.6%,13893,76.0%,0,0.0%,611,3.3%,
NORTH-CAROLINA,ALLEGHANY,37,5,1306,24.6%,3814,71.8%,0,0.0%,195,3.7%,
NORTH-CAROLINA,ANSON,37,7,5859,55.6%,4506,42.7%,0,0.0%,180,1.7%,
NORTH-CAROLINA,ASHE,37,9,3500,26.1%,9412,70.1%,0,0.0%,512,3.8%,
NORTH-CAROLINA,AVERY,37,11,1689,20.5%,6298,76.3%,0,0.0%,262,3.2%,
NORTH-CAROLINA,BEAUFORT,37,13,8764,36.6%,14543,60.8%,0,0.0%,631,2.6%,
NORTH-CAROLINA,BERTIE,37,15,5778,61.8%,3456,37.0%,0,0.0%,113,1.2%,
NORTH-CAROLINA,BLADEN,37,17,7058,44.4%,8550,53.8%,0,0.0%,289,1.8%,
NORTH-CAROLINA,BRUNSWICK,37,19,23282,34.1%,42720,62.5%,0,0.0%,2349,3.4%,
NORTH-CAROLINA,BUNCOMBE,37,21,75452,54.3%,55716,40.1%,0,0.0%,7779,5.6%,
NORTH-CAROLINA,BURKE,37,23,11251,28.9%,26238,67.4%,0,0.0%,1431,3.7%,
NORTH-CAROLINA,CABARRUS,37,25,35521,38.1%,53819,57.7%,0,0.0%,3949,4.2%,
NORTH-CAROLINA,CALDWELL,37,27,8425,23.2%,26621,73.3%,0,0.0%,1274,3.5%,
NORTH-CAROLINA,CAMDEN,37,29,1274,25.4%,3546,70.8%,0,0.0%,186,3.7%,
