STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,KERRY_VOTES,KERRY_%,BUSH_VOTES,BUSH_%,OTHER_VOTES,OTHER_%
IDAHO,GOODING,16,047,1278,24.0%,3973,74.6%,74,1.4%
IDAHO,IDAHO,16,049,1689,21.2%,6017,75.5%,264,3.3%
IDAHO,JEFFERSON,16,051,1084,12.2%,7703,86.5%,119,1.3%
IDAHO,JEROME,16,053,1344,20.4%,5177,78.7%,59,0.9%
IDAHO,KOOTENAI,16,055,17584,32.2%,36173,66.2%,846,1.5%
IDAHO,LATAH,16,057,8430,48.0%,8686,49.5%,437,2.5%
IDAHO,LEMHI,16,059,915,22.6%,3079,75.9%,61,1.5%
IDAHO,LEWIS,16,061,440,24.2%,1359,74.7%,21,1.2%
IDAHO,LINCOLN,16,063,466,24.8%,1388,74.0%,22,1.2%
IDAHO,MADISON,16,065,826,7.1%,10693,91.9%,118,1.0%
IDAHO,MINIDOKA,16,067,1331,18.5%,5797,80.5%,73,1.0%
IDAHO,NEZPERCE,16,069,6476,36.6%,11009,62.2%,215,1.2%
IDAHO,ONEIDA,16,071,304,14.3%,1789,83.9%,40,1.9%
IDAHO,OWYHEE,16,073,685,19.1%,2859,79.6%,46,1.3%
IDAHO,PAYETTE,16,075,1848,22.6%,6256,76.5%,77,0.9%
IDAHO,POWER,16,077,829,28.0%,2105,71.2%,24,0.8%
IDAHO,SHOSHONE,16,079,2331,43.7%,2922,54.7%,84,1.6%
IDAHO,TETON,16,081,1416,38.4%,2235,60.6%,39,1.1%
IDAHO,TWINFALLS,16,083,6458,24.4%,19672,74.4%,305,1.2%
IDAHO,VALLEY,16,085,1843,38.6%,2863,60.0%,68,1.4%
IDAHO,WASHINGTON,16,087,1033,23.7%,3274,75.1%,52,1.2%
ILLINOIS,ADAMS,17,001,10511,33.4%,20834,66.2%,132,0.4%
ILLINOIS,ALEXANDER,17,003,2016,52.1%,1831,47.3%,26,0.7%
ILLINOIS,BOND,17,005,3228,43.8%,4068,55.2%,73,1.0%
ILLINOIS,BOONE,17,007,8286,42.4%,11132,57.0%,123,0.6%
ILLINOIS,BROWN,17,009,895,34.6%,1679,65.0%,11,0.4%
ILLINOIS,BUREAU,17,011,7961,44.5%,9822,54.9%,119,0.7%
ILLINOIS,CALHOUN,17,013,1367,50.5%,1317,48.7%,22,0.8%
ILLINOIS,CARROLL,17,015,3537,43.5%,4534,55.7%,64,0.8%
ILLINOIS,CASS,17,017,2492,43.7%,3163,55.5%,45,0.8%
ILLINOIS,CHAMPAIGN,17,019,41524,50.4%,39896,48.4%,1014,1.2%
ILLINOIS,CHRISTIAN,17,021,6112,40.0%,9044,59.2%,111,0.7%
ILLINOIS,CLARK,17,023,2877,35.9%,5082,63.5%,48,0.6%
ILLINOIS,CLAY,17,025,2101,32.1%,4416,67.4%,37,0.6%
ILLINOIS,CLINTON,17,027,6797,39.7%,10219,59.7%,115,0.7%
ILLINOIS,COLES,17,029,9566,42.0%,13015,57.1%,199,0.9%
ILLINOIS,COOK,17,031,1439724,70.2%,597405,29.1%,12305,0.6%
ILLINOIS,CRAWFORD,17,033,3194,34.2%,6083,65.2%,55,0.6%
ILLINOIS,CUMBERLAND,17,035,1862,34.4%,3497,64.6%,57,1.1%
ILLINOIS,DEKALB,17,037,19263,47.3%,21095,51.7%,410,1.0%
ILLINOIS,DEWITT,17,039,2836,36.4%,4920,63.1%,42,0.5%
ILLINOIS,DOUGLAS,17,041,2767,32.4%,5702,66.8%,71,0.8%
ILLINOIS,DUPAGE,17,043,180097,44.8%,218902,54.4%,3447,0.9%
ILLINOIS,EDGAR,17,045,3093,36.7%,5258,62.4%,78,0.9%
ILLINOIS,EDWARDS,17,047,930,27.6%,2412,71.7%,22,0.7%
ILLINOIS,EFFINGHAM,17,049,4388,27.0%,11774,72.3%,116,0.7%
ILLINOIS,FAYETTE,17,051,3571,37.4%,5880,61.6%,98,1.0%
ILLINOIS,FORD,17,053,1912,29.5%,4511,69.6%,56,0.9%
ILLINOIS,FRANKLIN,17,055,8816,45.6%,10388,53.7%,148,0.8%
ILLINOIS,FULTON,17,057,9080,53.3%,7818,45.9%,137,0.8%
ILLINOIS,GALLATIN,17,059,1573,48.8%,1619,50.2%,33,1.0%
ILLINOIS,GREENE,17,061,2457,40.5%,3559,58.7%,52,0.9%
ILLINOIS,GRUNDY,17,063,8463,42.7%,11198,56.5%,170,0.9%
ILLINOIS,HAMILTON,17,065,1814,40.2%,2653,58.8%,47,1.0%
ILLINOIS,HANCOCK,17,067,3975,40.2%,5837,59.0%,87,0.9%
ILLINOIS,HARDIN,17,069,923,37.9%,1501,61.6%,13,0.5%
ILLINOIS,HENDERSON,17,071,2269,54.6%,1857,44.7%,27,0.7%
ILLINOIS,HENRY,17,073,11877,47.1%,13212,52.3%,152,0.6%
ILLINOIS,IROQUOIS,17,075,3832,27.7%,9914,71.7%,89,0.6%
ILLINOIS,JACKSON,17,077,14300,55.4%,11190,43.3%,336,1.3%
ILLINOIS,JASPER,17,079,1781,33.4%,3529,66.1%,26,0.5%
ILLINOIS,JEFFERSON,17,081,6713,39.6%,10160,59.9%,75,0.4%
ILLINOIS,JERSEY,17,083,4597,45.3%,5435,53.6%,105,1.0%
ILLINOIS,JODAVIESS,17,085,5311,45.8%,6174,53.3%,99,0.9%
ILLINOIS,JOHNSON,17,087,1813,30.9%,3997,68.2%,55,0.9%
ILLINOIS,KANE,17,089,75922,44.2%,94359,55.0%,1434,0.8%
ILLINOIS,KANKAKEE,17,091,20003,44.4%,24739,54.9%,294,0.7%
ILLINOIS,KENDALL,17,093,12374,38.2%,19774,61.0%,254,0.8%
ILLINOIS,KNOX,17,095,13403,54.2%,11111,45.0%,194,0.8%
ILLINOIS,LAKE,17,097,134352,48.8%,139081,50.5%,1862,0.7%
ILLINOIS,LASALLE,17,099,24263,47.8%,26101,51.5%,365,0.7%
ILLINOIS,LAWRENCE,17,101,2518,37.4%,4162,61.9%,49,0.7%
ILLINOIS,LEE,17,103,6416,40.4%,9307,58.6%,153,1.0%
ILLINOIS,LIVINGSTON,17,105,5632,35.1%,10316,64.3%,91,0.6%
ILLINOIS,LOGAN,17,107,4273,31.7%,9112,67.7%,82,0.6%
ILLINOIS,MCDONOUGH,17,109,7119,47.7%,7656,51.3%,154,1.0%
ILLINOIS,MCHENRY,17,111,50330,39.3%,76412,59.7%,1206,0.9%
ILLINOIS,MCLEAN,17,113,29877,41.7%,41276,57.6%,467,0.7%
ILLINOIS,MACON,17,115,23341,45.1%,28118,54.3%,287,0.6%
ILLINOIS,MACOUPIN,17,117,11193,49.1%,11413,50.1%,179,0.8%
ILLINOIS,MADISON,17,119,63399,51.3%,59384,48.0%,895,0.7%
ILLINOIS,MARION,17,121,7694,44.7%,9413,54.7%,117,0.7%
ILLINOIS,MARSHALL,17,123,2806,42.6%,3734,56.7%,44,0.7%
ILLINOIS,MASON,17,125,3215,44.8%,3907,54.4%,61,0.8%
ILLINOIS,MASSAC,17,127,2805,37.8%,4578,61.7%,41,0.6%
ILLINOIS,MENARD,17,129,2137,32.5%,4408,67.1%,29,0.4%
ILLINOIS,MERCER,17,131,4512,50.3%,4405,49.1%,57,0.6%
ILLINOIS,MONROE,17,133,6788,41.5%,9468,57.8%,114,0.7%
ILLINOIS,MONTGOMERY,17,135,5979,46.2%,6851,53.0%,100,0.8%
ILLINOIS,MORGAN,17,137,5650,37.2%,9392,61.9%,138,0.9%
ILLINOIS,MOULTRIE,17,139,2388,36.9%,4028,62.3%,50,0.8%
ILLINOIS,OGLE,17,141,9018,37.4%,14918,61.9%,155,0.6%
ILLINOIS,PEORIA,17,143,41121,49.7%,41051,49.6%,599,0.7%
ILLINOIS,PERRY,17,145,4770,45.8%,5589,53.6%,66,0.6%
ILLINOIS,PIATT,17,147,3124,36.4%,5392,62.8%,70,0.8%
ILLINOIS,PIKE,17,149,2849,35.7%,5032,63.1%,99,1.2%
ILLINOIS,POPE,17,151,918,37.7%,1500,61.6%,18,0.7%
ILLINOIS,PULASKI,17,153,1372,44.1%,1720,55.3%,16,0.5%
ILLINOIS,PUTNAM,17,155,1704,50.8%,1623,48.4%,25,0.7%
ILLINOIS,RANDOLPH,17,157,6771,45.3%,8076,54.0%,109,0.7%
ILLINOIS,RICHLAND,17,159,2529,32.6%,5153,66.5%,67,0.9%
ILLINOIS,ROCKISLAND,17,161,39880,57.0%,29663,42.4%,429,0.6%
ILLINOIS,STCLAIR,17,163,62410,55.1%,50203,44.4%,576,0.5%
ILLINOIS,SALINE,17,165,4697,39.8%,7057,59.7%,60,0.5%
ILLINOIS,SANGAMON,17,167,38630,40.5%,55904,58.6%,841,0.9%
ILLINOIS,SCHUYLER,17,169,1594,39.5%,2403,59.6%,34,0.8%
ILLINOIS,SCOTT,17,171,927,35.2%,1696,64.3%,13,0.5%
ILLINOIS,SHELBY,17,173,3744,35.4%,6753,63.8%,80,0.8%
ILLINOIS,STARK,17,175,1189,38.8%,1841,60.1%,31,1.0%
ILLINOIS,STEPHENSON,17,177,8913,41.8%,12212,57.3%,195,0.9%
ILLINOIS,TAZEWELL,17,179,25814,41.4%,36058,57.8%,466,0.7%
ILLINOIS,UNION,17,181,3735,41.0%,5333,58.5%,51,0.6%
ILLINOIS,VERMILION,17,183,14726,43.7%,18731,55.6%,257,0.8%
ILLINOIS,WABASH,17,185,1752,29.2%,4212,70.1%,42,0.7%
ILLINOIS,WARREN,17,187,3938,46.6%,4474,52.9%,45,0.5%
ILLINOIS,WASHINGTON,17,189,2986,36.8%,5072,62.6%,46,0.6%
ILLINOIS,WAYNE,17,191,2139,25.8%,6102,73.6%,46,0.6%
ILLINOIS,WHITE,17,193,3071,37.0%,5180,62.4%,50,0.6%
ILLINOIS,WHITESIDE,17,195,13723,51.1%,12959,48.2%,191,0.7%
ILLINOIS,WILL,17,197,115625,46.9%,129098,52.4%,1686,0.7%
ILLINOIS,WILLIAMSON,17,199,11685,39.0%,18086,60.4%,189,0.6%
ILLINOIS,WINNEBAGO,17,201,59740,49.2%,60782,50.1%,903,0.7%
ILLINOIS,WOODFORD,17,203,6005,31.9%,12698,67.5%,99,0.5%
INDIANA,ADAMS,18,001,3512,26.3%,9734,73.0%,94,0.7%
INDIANA,ALLEN,18,003,46710,36.0%,82013,63.3%,886,0.7%
INDIANA,BARTHOLOMEW,18,005,9191,32.2%,19093,67.0%,231,0.8%
INDIANA,BENTON,18,007,1135,28.4%,2797,70.1%,60,1.5%
INDIANA,BLACKFORD,18,009,1903,35.4%,3447,64.1%,30,0.6%
INDIANA,BOONE,18,011,5636,24.6%,17055,74.5%,207,0.9%
INDIANA,BROWN,18,013,2730,37.2%,4512,61.6%,88,1.2%
INDIANA,CARROLL,18,015,2689,31.1%,5868,67.9%,81,0.9%
INDIANA,CASS,18,017,4315,31.0%,9480,68.0%,136,1.0%
INDIANA,CLARK,18,019,17648,41.7%,24495,57.9%,194,0.5%
INDIANA,CLAY,18,021,3333,30.9%,7361,68.3%,89,0.8%
INDIANA,CLINTON,18,023,3335,28.1%,8471,71.3%,71,0.6%
INDIANA,CRAWFORD,18,025,1932,42.2%,2609,57.0%,33,0.7%
INDIANA,DAVIESS,18,027,2573,24.3%,7936,74.9%,90,0.8%
INDIANA,DEARBORN,18,029,6596,31.5%,14231,67.9%,142,0.7%
INDIANA,DECATUR,18,031,2621,25.7%,7499,73.5%,79,0.8%
INDIANA,DEKALB,18,033,4810,31.2%,10468,68.0%,125,0.8%
INDIANA,DELAWARE,18,035,20436,42.6%,27064,56.5%,439,0.9%
INDIANA,DUBOIS,18,037,5210,30.5%,11726,68.7%,130,0.8%
INDIANA,ELKHART,18,039,17966,29.3%,42967,70.0%,447,0.7%
INDIANA,FAYETTE,18,041,3626,38.3%,5761,60.8%,81,0.9%
INDIANA,FLOYD,18,043,13857,40.9%,19877,58.7%,156,0.5%
INDIANA,FOUNTAIN,18,045,2477,31.7%,5260,67.4%,67,0.9%
INDIANA,FRANKLIN,18,047,2925,29.3%,6977,69.8%,90,0.9%
INDIANA,FULTON,18,049,2607,30.0%,6027,69.3%,69,0.8%
INDIANA,GIBSON,18,051,5378,36.8%,9133,62.5%,103,0.7%
INDIANA,GRANT,18,053,8509,31.0%,18769,68.4%,182,0.7%
INDIANA,GREENE,18,055,4606,34.5%,8609,64.5%,137,1.0%
INDIANA,HAMILTON,18,057,26388,25.2%,77887,74.2%,631,0.6%
INDIANA,HANCOCK,18,059,6912,24.8%,20771,74.5%,184,0.7%
INDIANA,HARRISON,18,061,6171,35.6%,11015,63.6%,124,0.7%
INDIANA,HENDRICKS,18,063,13548,25.9%,38430,73.5%,324,0.6%
INDIANA,HENRY,18,065,7176,35.0%,13137,64.1%,191,0.9%
INDIANA,HOWARD,18,067,12998,35.1%,23714,64.1%,309,0.8%
INDIANA,HUNTINGTON,18,069,3877,24.8%,11617,74.3%,133,0.9%
INDIANA,JACKSON,18,071,5092,31.2%,11083,68.0%,134,0.8%
INDIANA,JASPER,18,073,3678,31.1%,8056,68.0%,110,0.9%
INDIANA,JAY,18,075,2740,33.3%,5427,65.9%,65,0.8%
INDIANA,JEFFERSON,18,077,5117,39.4%,7763,59.8%,91,0.7%
INDIANA,JENNINGS,18,079,3538,33.6%,6864,65.3%,115,1.1%
INDIANA,JOHNSON,18,081,13109,25.6%,37765,73.7%,381,0.7%
INDIANA,KNOX,18,083,5649,35.9%,9990,63.4%,107,0.7%
INDIANA,KOSCIUSKO,18,085,5977,21.1%,22136,78.1%,247,0.9%
INDIANA,LAGRANGE,18,087,2523,28.0%,6430,71.4%,50,0.6%
INDIANA,LAKE,18,089,114743,61.0%,71903,38.2%,1376,0.7%
INDIANA,LAPORTE,18,091,21114,49.6%,20916,49.1%,576,1.4%
INDIANA,LAWRENCE,18,093,5346,30.2%,12207,69.0%,145,0.8%
INDIANA,MADISON,18,095,21882,39.9%,32526,59.3%,447,0.8%
INDIANA,MARION,18,097,162249,50.6%,156072,48.6%,2517,0.8%
INDIANA,MARSHALL,18,099,5593,31.4%,12074,67.8%,147,0.8%
INDIANA,MARTIN,18,101,1522,30.5%,3414,68.3%,60,1.2%
INDIANA,MIAMI,18,103,3886,28.5%,9600,70.4%,142,1.0%
INDIANA,MONROE,18,105,26965,53.4%,22834,45.2%,668,1.3%
INDIANA,MONTGOMERY,18,107,3536,24.3%,10901,74.9%,111,0.8%
INDIANA,MORGAN,18,109,6650,25.5%,19197,73.8%,182,0.7%
INDIANA,NEWTON,18,111,2032,34.7%,3757,64.2%,59,1.0%
INDIANA,NOBLE,18,113,4703,30.0%,10859,69.3%,117,0.7%
INDIANA,OHIO,18,115,1139,38.5%,1796,60.7%,23,0.8%
INDIANA,ORANGE,18,117,2885,33.3%,5683,65.7%,84,1.0%
INDIANA,OWEN,18,119,2536,33.4%,5000,65.8%,68,0.9%
INDIANA,PARKE,18,121,2362,33.9%,4550,65.3%,59,0.8%
INDIANA,PERRY,18,123,4131,49.7%,4137,49.8%,47,0.6%
INDIANA,PIKE,18,125,2418,38.9%,3745,60.3%,49,0.8%
INDIANA,PORTER,18,127,29388,45.3%,34794,53.6%,691,1.1%
INDIANA,POSEY,18,129,4085,34.1%,7833,65.4%,68,0.6%
INDIANA,PULASKI,18,131,1750,31.2%,3797,67.6%,67,1.2%
INDIANA,PUTNAM,18,133,4103,31.2%,8908,67.8%,125,1.0%
INDIANA,RANDOLPH,18,135,3812,34.4%,7172,64.7%,108,1.0%
INDIANA,RIPLEY,18,137,3510,29.7%,8224,69.5%,100,0.8%
INDIANA,RUSH,18,139,2000,27.0%,5363,72.3%,58,0.8%
INDIANA,SAINTJOSEPH,18,141,52637,48.5%,55254,50.9%,728,0.7%
INDIANA,SCOTT,18,143,3822,44.0%,4793,55.2%,62,0.7%
INDIANA,SHELBY,18,145,4519,28.2%,11397,71.1%,111,0.7%
INDIANA,SPENCER,18,147,3920,39.5%,5934,59.8%,70,0.7%
INDIANA,STARKE,18,149,3987,44.6%,4846,54.2%,104,1.2%
INDIANA,STEUBEN,18,151,4345,33.7%,8433,65.3%,127,1.0%
INDIANA,SULLIVAN,18,153,3341,39.8%,4999,59.6%,54,0.6%
INDIANA,SWITZERLAND,18,155,1479,40.3%,2161,58.9%,31,0.8%
INDIANA,TIPPECANOE,18,157,20818,39.8%,30897,59.0%,645,1.2%
INDIANA,TIPTON,18,159,2203,27.9%,5628,71.3%,61,0.8%
INDIANA,UNION,18,161,1045,31.3%,2266,67.8%,33,1.0%
INDIANA,VANDERBURGH,18,163,28767,40.7%,41463,58.7%,424,0.6%
INDIANA,VERMILLION,18,165,3424,48.8%,3536,50.4%,57,0.8%
INDIANA,VIGO,18,167,18426,46.4%,20988,52.8%,330,0.8%
INDIANA,WABASH,18,169,3920,28.8%,9607,70.6%,75,0.6%
INDIANA,WARREN,18,171,1356,34.2%,2565,64.8%,39,1.0%
INDIANA,WARRICK,18,173,8980,34.5%,16930,65.1%,115,0.4%
INDIANA,WASHINGTON,18,175,3879,35.7%,6915,63.6%,86,0.8%
INDIANA,WAYNE,18,177,10775,39.0%,16586,60.0%,296,1.1%
INDIANA,WELLS,18,179,3112,25.2%,9168,74.2%,74,0.6%
INDIANA,WHITE,18,181,3277,31.6%,6974,67.3%,115,1.1%
INDIANA,WHITLEY,18,183,3880,28.8%,9512,70.6%,89,0.7%
IOWA,ADAIR,19,001,1844,43.1%,2402,56.1%,32,0.7%
IOWA,ADAMS,19,003,977,42.0%,1317,56.6%,31,1.3%
IOWA,ALLAMAKEE,19,005,3449,48.8%,3530,50.0%,83,1.2%
IOWA,APPANOOSE,19,007,3063,47.5%,3340,51.8%,47,0.7%
IOWA,AUDUBON,19,009,1608,44.8%,1958,54.5%,26,0.7%
IOWA,BENTON,19,011,6747,50.0%,6658,49.3%,96,0.7%
IOWA,BLACKHAWK,19,013,35392,55.4%,28046,43.9%,469,0.7%
IOWA,BOONE,19,015,7027,50.2%,6870,49.0%,112,0.8%
IOWA,BREMER,19,017,6025,47.1%,6665,52.2%,89,0.7%
IOWA,BUCHANAN,19,019,5608,53.5%,4797,45.8%,70,0.7%
IOWA,BUENAVISTA,19,021,3520,41.5%,4887,57.6%,83,1.0%
IOWA,BUTLER,19,023,3001,40.1%,4417,59.1%,57,0.8%
IOWA,CALHOUN,19,025,2243,40.5%,3255,58.7%,44,0.8%
IOWA,CARROLL,19,027,4689,44.6%,5762,54.8%,73,0.7%
IOWA,CASS,19,029,2679,35.5%,4796,63.6%,68,0.9%
IOWA,CEDAR,19,031,4747,49.0%,4869,50.2%,78,0.8%
IOWA,CERROGORDO,19,033,13372,54.5%,10960,44.7%,184,0.8%
IOWA,CHEROKEE,19,035,2988,44.0%,3758,55.3%,50,0.7%
IOWA,CHICKASAW,19,037,3708,54.5%,3040,44.7%,58,0.9%
IOWA,CLARKE,19,039,2323,50.9%,2200,48.2%,43,0.9%
IOWA,CLAY,19,041,3547,41.3%,4898,57.0%,143,1.7%
IOWA,CLAYTON,19,043,4736,51.7%,4312,47.0%,120,1.3%
IOWA,CLINTON,19,045,13813,56.0%,10666,43.2%,205,0.8%
IOWA,CRAWFORD,19,047,3220,44.5%,3955,54.6%,67,0.9%
IOWA,DALLAS,19,049,10917,41.5%,15183,57.7%,193,0.7%
IOWA,DAVIS,19,051,1731,44.2%,2148,54.8%,39,1.0%
IOWA,DECATUR,19,053,1859,46.3%,2088,52.1%,64,1.6%
IOWA,DELAWARE,19,055,4227,45.9%,4908,53.3%,65,0.7%
IOWA,DESMOINES,19,057,12456,59.7%,8221,39.4%,197,0.9%
IOWA,DICKINSON,19,059,4140,43.3%,5337,55.9%,76,0.8%
IOWA,DUBUQUE,19,061,26561,56.5%,20100,42.7%,382,0.8%
IOWA,EMMET,19,063,2405,46.6%,2697,52.3%,54,1.0%
IOWA,FAYETTE,19,065,5185,49.9%,5128,49.3%,79,0.8%
IOWA,FLOYD,19,067,4349,53.3%,3745,45.9%,73,0.9%
IOWA,FRANKLIN,19,069,2340,42.4%,3128,56.7%,53,1.0%
IOWA,FREMONT,19,071,1510,38.6%,2362,60.4%,39,1.0%
IOWA,GREENE,19,073,2459,48.1%,2618,51.2%,36,0.7%
IOWA,GRUNDY,19,075,2386,34.8%,4429,64.7%,34,0.5%
IOWA,GUTHRIE,19,077,2614,43.6%,3325,55.5%,55,0.9%
IOWA,HAMILTON,19,079,3895,46.7%,4367,52.4%,73,0.9%
IOWA,HANCOCK,19,081,2484,42.1%,3368,57.0%,53,0.9%
IOWA,HARDIN,19,083,4015,44.9%,4875,54.5%,59,0.7%
IOWA,HARRISON,19,085,2906,37.8%,4680,60.9%,94,1.2%
IOWA,HENRY,19,087,4127,43.6%,5220,55.2%,110,1.2%
IOWA,HOWARD,19,089,2614,55.7%,2028,43.2%,55,1.2%
IOWA,HUMBOLDT,19,091,2146,40.1%,3162,59.1%,42,0.8%
IOWA,IDA,19,093,1415,37.5%,2342,62.1%,17,0.5%
IOWA,IOWA,19,095,3841,45.4%,4544,53.7%,69,0.8%
IOWA,JACKSON,19,097,5656,56.5%,4242,42.4%,113,1.1%
IOWA,JASPER,19,099,10430,52.0%,9462,47.2%,170,0.8%
IOWA,JEFFERSON,19,101,4490,54.2%,3648,44.1%,143,1.7%
IOWA,JOHNSON,19,103,41847,64.0%,22715,34.7%,811,1.2%
IOWA,JONES,19,105,5054,50.7%,4834,48.4%,90,0.9%
IOWA,KEOKUK,19,107,2294,41.9%,3119,56.9%,67,1.2%
IOWA,KOSSUTH,19,109,4132,44.6%,5042,54.5%,84,0.9%
IOWA,LEE,19,111,10152,56.8%,7472,41.8%,234,1.3%
IOWA,LINN,19,113,60442,54.6%,49442,44.6%,856,0.8%
IOWA,LOUISA,19,115,2297,46.7%,2572,52.3%,47,1.0%
IOWA,LUCAS,19,117,1987,43.5%,2543,55.6%,41,0.9%
IOWA,LYON,19,119,1303,21.4%,4751,77.9%,47,0.8%
IOWA,MADISON,19,121,3380,42.2%,4538,56.7%,86,1.1%
IOWA,MAHASKA,19,123,3790,35.3%,6858,63.9%,80,0.7%
IOWA,MARION,19,125,6574,39.4%,9990,59.8%,132,0.8%
IOWA,MARSHALL,19,127,9443,49.3%,9557,49.9%,164,0.9%
IOWA,MILLS,19,129,2308,33.3%,4556,65.6%,76,1.1%
IOWA,MITCHELL,19,131,2785,50.8%,2646,48.3%,49,0.9%
IOWA,MONONA,19,133,2397,47.8%,2575,51.3%,46,0.9%
IOWA,MONROE,19,135,1855,46.8%,2067,52.2%,41,1.0%
IOWA,MONTGOMERY,19,137,1899,34.2%,3601,64.8%,56,1.0%
IOWA,MUSCATINE,19,139,9542,51.0%,9020,48.2%,155,0.8%
IOWA,OBRIEN,19,141,2330,30.1%,5328,68.9%,73,0.9%
IOWA,OSCEOLA,19,143,934,28.6%,2295,70.3%,37,1.1%
IOWA,PAGE,19,145,2211,29.4%,5243,69.8%,59,0.8%
IOWA,PALOALTO,19,147,2482,47.8%,2674,51.5%,35,0.7%
IOWA,PLYMOUTH,19,149,4278,35.0%,7810,63.9%,134,1.1%
IOWA,POCAHONTAS,19,151,1822,42.2%,2441,56.6%,50,1.2%
IOWA,POLK,19,153,95828,47.3%,105218,51.9%,1572,0.8%
IOWA,POTTAWATTAMIE,19,155,16906,40.4%,24558,58.7%,356,0.9%
IOWA,POWESHIEK,19,157,5043,50.0%,4965,49.2%,83,0.8%
IOWA,RINGGOLD,19,159,1286,46.3%,1466,52.8%,26,0.9%
IOWA,SAC,19,161,2215,41.2%,3128,58.2%,31,0.6%
IOWA,SCOTT,19,163,42122,50.9%,39958,48.3%,642,0.8%
IOWA,SHELBY,19,165,2355,35.3%,4256,63.8%,59,0.9%
IOWA,SIOUX,19,167,2259,13.6%,14229,85.9%,82,0.5%
IOWA,STORY,19,169,23296,52.2%,20819,46.6%,537,1.2%
IOWA,TAMA,19,171,4487,49.9%,4456,49.5%,58,0.6%
IOWA,TAYLOR,19,173,1252,39.2%,1908,59.8%,30,0.9%
IOWA,UNION,19,175,2747,46.0%,3165,52.9%,66,1.1%
IOWA,VANBUREN,19,177,1568,40.9%,2211,57.6%,57,1.5%
IOWA,WAPELLO,19,179,9125,54.6%,7403,44.3%,179,1.1%
IOWA,WARREN,19,181,10730,46.5%,12160,52.7%,163,0.7%
IOWA,WASHINGTON,19,183,4595,43.0%,5977,55.9%,116,1.1%
IOWA,WAYNE,19,185,1379,44.0%,1733,55.3%,21,0.7%
IOWA,WEBSTER,19,187,9561,51.3%,8959,48.1%,111,0.6%
IOWA,WINNEBAGO,19,189,2707,45.5%,3175,53.3%,70,1.2%
IOWA,WINNESHIEK,19,191,5354,49.6%,5324,49.4%,106,1.0%
IOWA,WOODBURY,19,193,21455,48.5%,22451,50.8%,289,0.7%
IOWA,WORTH,19,195,2286,55.4%,1795,43.5%,42,1.0%
IOWA,WRIGHT,19,197,2930,44.4%,3631,55.0%,42,0.6%
KANSAS,ALLEN,20,001,1885,32.63%,3808,65.92%,84,1.45%
KANSAS,ANDERSON,20,003,1291,33.57%,2490,64.74%,65,1.69%
KANSAS,ATCHISON,20,005,3028,43.81%,3769,54.54%,114,1.65%
KANSAS,BARBER,20,007,585,24.71%,1749,73.89%,33,1.39%
KANSAS,BARTON,20,009,2837,24.57%,8545,74.00%,165,1.43%
KANSAS,BOURBON,20,011,2167,33.19%,4268,65.36%,95,1.45%
KANSAS,BROWN,20,013,1234,28.54%,3034,70.18%,55,1.27%
KANSAS,BUTLER,20,015,6292,27.46%,16331,71.26%,293,1.28%
KANSAS,CHASE,20,017,413,27.83%,1043,70.28%,28,1.89%
KANSAS,CHAUTAUQUA,20,019,400,20.81%,1496,77.84%,26,1.35%
KANSAS,CHEROKEE,20,021,3694,37.51%,6045,61.38%,109,1.11%
KANSAS,CHEYENNE,20,023,317,18.85%,1346,80.02%,19,1.13%
KANSAS,CLARK,20,025,254,19.97%,998,78.46%,20,1.57%
KANSAS,CLAY,20,027,777,19.73%,3119,79.20%,42,1.07%
KANSAS,CLOUD,20,029,1179,26.89%,3134,71.49%,71,1.62%
KANSAS,COFFEY,20,031,1076,24.83%,3204,73.93%,54,1.25%
KANSAS,COMANCHE,20,033,198,20.33%,765,78.54%,11,1.13%
KANSAS,COWLEY,20,035,4747,33.44%,9237,65.06%,213,1.50%
KANSAS,CRAWFORD,20,037,7470,46.20%,8423,52.09%,277,1.71%
KANSAS,DECATUR,20,039,355,20.41%,1354,77.86%,30,1.73%
KANSAS,DICKINSON,20,041,2316,26.84%,6186,71.69%,127,1.47%
KANSAS,DONIPHAN,20,043,1049,29.52%,2460,69.24%,44,1.24%
KANSAS,DOUGLAS,20,045,27282,56.74%,19923,41.44%,875,1.82%
KANSAS,EDWARDS,20,047,383,25.88%,1072,72.43%,25,1.69%
KANSAS,ELK,20,049,367,24.34%,1114,73.87%,27,1.79%
KANSAS,ELLIS,20,051,3938,33.16%,7683,64.70%,254,2.14%
KANSAS,ELLSWORTH,20,053,794,25.77%,2246,72.90%,41,1.33%
KANSAS,FINNEY,20,055,2303,23.59%,7361,75.39%,100,1.02%
KANSAS,FORD,20,057,2195,25.21%,6413,73.66%,98,1.13%
KANSAS,FRANKLIN,20,059,3874,34.25%,7278,64.34%,159,1.41%
KANSAS,GEARY,20,061,2436,34.42%,4553,64.33%,89,1.26%
KANSAS,GOVE,20,063,245,16.88%,1182,81.46%,24,1.65%
KANSAS,GRAHAM,20,065,330,23.22%,1067,75.09%,24,1.69%
KANSAS,GRANT,20,067,549,20.67%,2082,78.39%,25,0.94%
KANSAS,GRAY,20,069,387,18.10%,1730,80.92%,21,0.98%
KANSAS,GREELEY,20,071,137,18.90%,577,79.59%,11,1.52%
KANSAS,GREENWOOD,20,073,899,28.12%,2247,70.28%,51,1.60%
